sale_volume,price,shop,comment,title 
1.0万,"
俞兆林家纺旗舰店
",458笔,俞兆林纯棉四件套全棉床品1.8m床上用品宿舍被套床单三件套1.5米,99.00
455,"
南极人维米专卖店
",90笔,南极人家纺全棉四件套1.5床单1.8m被套纯棉卡通床上用品4件套床品,159.00
3338,"
卡丝迪尔家纺旗舰店
",59笔,田园床上四件套全棉纯棉1.8m床单被套被罩被子4三件套单双人床笠,165.00
423,"
LOVO家纺官方旗舰店
",120笔,lovo家纺罗莱生活出品缎纹天丝被套床单四件套1.8m1.5m双人套件,599.00
1031,"
奥奇花语旗舰店
",120笔,美式四件套奢华床上用品欧式样板房四五六七件套纯色素色床品多件,418.00
998,"
谷蝶旗舰店
",333笔,谷蝶 纯棉双人被套全棉四件套 1.5m1.8米床单简约条格床品套件,105.00
306,"
欧苏缦旗舰店
",169笔,欧苏缦全棉公主田园床上用品纯棉床裙床罩四件套1.8米1.5m床被套,248.00
319,"
水星家纺品牌专卖店
",40笔,水星家纺 全棉印花四件套摩卡印象纯棉床单被套1.8米床套件炮炮兵,369.00
4394,"
凯豪旗舰店
",3101笔,凯豪ins个性情侣款四件套数码卡通床单被套1.5/1.8m床上用品家纺,119.00
915,"
御翔旗舰店
",271笔,床上四件套全棉纯棉公主风床单被套被罩1.5/1.8m床2.0米床品套件,198.00
1295,"
欧苏缦旗舰店
",76笔,欧苏缦全棉公主风夹棉蕾丝纯棉婚庆加厚床罩床裙四件套1.8m1.5米,448.00
929,"
维科家纺官方旗舰店
",23笔,维科家纺双人1.8m被套床单全棉纯棉磨毛四件套简约床上用品,449.00
229,"
优洁家纺旗舰店
",183笔,INS纯棉四件套北欧简约日式系列全棉被套床单床笠枕套1.8双人单人,188.00
1410,"
籁狮阁羽皇专卖店
",90笔,欧式秋冬保暖夹棉水晶绒床裙式四件套加厚床罩4件套被套双人床品,315.00
6.2万,"
喜兹静趣专卖店
",198笔,纯棉四件套全棉1.8米床上用品1.5被套床笠2.0m床单儿童卡通三件套,149.00
1044,"
富惠妮旗舰店
",3017笔,简约全棉四件套纯棉1.5m1.8米床上用品学生宿舍被套床单公主风,109.00
9863,"
卓尔家纺旗舰店
",1239笔,床裙款四件套床上用品1.5m/1.8米春秋磨毛加厚包邮磨毛4件套床罩,68.00
1411,"
舒翔家纺专营店
",144笔,迪士尼卡通四件套女孩被套儿童床上用品公主风粉色床单磨毛三件套,178.00
139,"
唐裔灏漫专卖店
",268笔,春夏全棉四件套纯棉网红四件套三件套菠萝单双人床单被套床上用品,165.00
376,"
inkivy家居旗舰店
",62笔,INK+IVY全棉印花四件套1.8米1.5m被套床单美式床上用品 Cornwall,369.00
1439,"
圣夫岛旗舰店
",692笔,圣夫岛全棉四件套纯棉床品1.8m床上用品宿舍被套床单三件套1.5米,179.00
124,"
卡米尔旗舰店
",241笔,卡米尔韩版夹棉床裙式四件套公主蕾丝床罩4件套1.5m1.8米加棉被套,254.00
424,"
久洲兔旗舰店
",222笔,北欧小清新ins全棉纯棉床上用品四件套公主风被套床笠床单三4件套,137.00
1688,"
宝贝年代旗舰店
",100笔,宝贝年代良品水洗棉四件套无印全棉纯色日式简约床品床笠床单款,418.00
10,"
百基拉旗舰店
",90笔,网红全棉北欧四件套简约ins纯棉男床单被套单人床上三件套床笠夏,139.00
327,"
靓妆家纺旗舰店
",316笔,全棉卡通三/四件套男孩恐龙学生宿舍儿童床上用品单人被套床笠,138.00
211,"
红丝盾旗舰店
",181笔,床上用品纯棉四件套全棉被套被单被罩床单简约中式2.0m1.8m床双人,198.00
25,"
淘宝心选
",218笔,淘宝心选锦系列 美眠60支天丝真丝枕面四件套,399.90
1286,"
罗瑞欧家居旗舰店
",159笔,罗瑞欧宾馆床上用品酒店3三四件套40支全棉纯白色旅馆被套床单枕,110.00
2425,"
恒源祥家纺官方旗舰店
",71笔,恒源祥四件套 纯棉夏季床品四件套全棉床单被套四件套单双人套件,246.00
626,"
水星家纺品牌专卖店
",24笔,水星家纺全棉纯棉四件套1.8m被套床单双人床上用品正品桑巴舞曲,339.00
515,"
金美凯旗舰店
",258笔,五星级酒店四件套全棉纯色简约宾馆床上用品床单被套枕套60支贡缎,163.00
23,"
唐裔灏漫专卖店
",72笔,刺绣全棉水洗棉四件套裸睡北欧拼色双人纯棉纯色被套床单网红床品,209.00
1704,"
佳眠旗舰店
",1291笔,天竺棉四件套针织棉全棉裸睡超柔纯棉床单被套床上用品床笠三件套,179.00
86,"
谷蝶旗舰店
",167笔,谷蝶北欧田园小清新全棉四件套1.8米 纯棉床上用品1.5m绿植套件,128.00
44,"
美琳秀旗舰店
",120笔,婚庆四件套结婚大红床上用品贡缎提花被套床单全棉纯棉婚床4件套,194.00
1.1万,"
雅巢旗舰店
",420笔,婚庆四件套结婚床上用品大红色新婚床品被套纯棉全棉床单1.8m床,189.00
248,"
梦特娇家纺旗舰店
",108笔,梦特娇四件套纯棉60长绒棉全棉贡缎床单被套纯色简约床上套件1.8m,328.90
15,"
nitori官方旗舰店
",153笔,日本NITORI尼达利 ins冷感白熊床笠被套单人双人三件套1.8m四件套,149.00
95,"
尚喜堂旗舰店
",13笔,纯棉刺绣贡缎四件套全棉婚庆床品床单被套1.8米2.0m双人床上用品,319.00
955,"
playboy凡宝专卖店
",915笔,花花公子 全棉床上四件套纯棉1.8m床小清新被套床单三件套1.5米,158.00
545,"
紫兰玉家居旗舰店
",218笔,紫兰玉全棉四件套纯棉1.5床笠床单4件套1.8m被套2.0双人床上用品,178.20
5701,"
紫兰玉家居旗舰店
",253笔,全棉四件套全棉被套床单 1.8m/1.5m100%斜纹纯棉高支高密床上用品,125.10
187,"
博洋家居官方旗舰店
",48笔,博洋家纺四件套纯棉北欧简约ins风被套1.8m床上用品全棉双人床单,399.00
8276,"
尚喜堂旗舰店
",24笔,家纺床上用品纯棉床上四件套全棉套件1.8m1.5床单被套床笠4三件套,185.00
619,"
nunu努努旗舰店
",155笔,正版冰雪奇缘卡通儿童床上用品女孩纯棉四件套全棉公主风床单被套,178.00
496,"
钻卡旗舰店
",444笔,北欧简约ins全棉少女心学生小清新纯棉三四件套公主床单床上用品,136.00
366,"
新景泰旗舰店
",313笔,纯棉四件套全棉1.8m1.5床简约男条纹180&times;220 单人学生宿舍三件套,118.00
69,"
布可以旗舰店
",64笔,布可以轻奢棉麻四件套85%全棉15%亚麻被套简约素色床单1.8m1.5床A,499.32
2793,"
苏莎家纺旗舰店
",460笔,简约床上用品四件套全棉纯棉1.8m双人四件套床单被套宿舍男三件套,118.00
1466,"
朵慕家纺旗舰店
",290笔,朵慕 纯棉四件套儿童床上用品被套卡通男孩全棉春夏季1.5m 1.8m,289.00
8.2万,"
樱花草家纺旗舰店
",431笔,A纯棉B珊瑚绒四件套全棉加厚冬季法兰绒法莱绒被套床单1.8m米床上,159.00
26,"
博洋家居官方旗舰店
",54笔,博洋家纺四件套纯棉韩式印花1.5m1.8m床单被套全棉春季床上用品,399.00
2769,"
于婆婆旗舰店
",389笔,于婆婆 床上用品四件套 纯棉床单全棉被单含被套床单包邮,105.00
6006,"
挚缘纺家纺旗舰店
",773笔,挚缘纺纯棉床上四件套全棉床单款卡通1.5/1.8米床简约被套宿舍1.2,128.00
1470,"
咕咚咕咚旗舰店
",94笔,日式全棉水洗棉四件套 纯棉1.5米床上用品1.8m2.0床单被套被罩,203.40
2169,"
星月居旗舰店
",294笔,星月居新中式全棉四件套床单被套1.5米纯棉1.8m双人2.0床上用品,189.00
92,"
伊诗曼旗舰店
",14笔,伊诗曼家纺五星级酒店床上用品四件套被套床单床笠1.8m床纯棉床品,369.00
30,"
博洋家纺官方旗舰店
",131笔,博洋博家纺四件套纯棉简约格纹1.8m床单春季双人床上用品全棉被套,399.00
59,"
博洋家纺官方旗舰店
",128笔,博洋家纺四件套纯棉简约碎花1.8m双人床单春季床上用品全棉被套,399.00
1080,"
水星家纺旗舰店
",68笔,水星家纺欧式大提花四件套1.8m轻奢双人床品被套床单新帕劳花园,799.00
1245,"
水星家纺旗舰店
",75笔,水星家纺卡通四件套可爱图案床单被套儿童床上用品全棉甜蜜萌兔,369.00
1425,"
罗莱家纺官方旗舰店
",111笔,罗莱家纺全棉贡缎被套 双人床单四件套纯棉印花1.8m1.5米,749.00
2043,"
罗莱家纺官方旗舰店
",86笔,LOVO家纺四件套罗莱生活出品单双人全棉纯棉被套床单套件,399.00
1339,"
富安娜官方旗舰店
",108笔,富安娜家纺圣之花套件中性格纹纯棉四件套1.8m床被套床单,339.00
294,"
多喜爱旗舰店
",64笔,多喜爱家纺时尚套件清新文艺风床上用品浪漫花都天丝四件套,499.00
423,"
多喜爱旗舰店
",386笔,多喜爱家纺春夏新品纯棉四件套全棉床上用品斜纹田园套件淡香伊人,349.00
286,"
富安娜官方旗舰店
",86笔,富安娜家纺床上用品全棉四件套床单纯棉双人1.8米床品1.5m被套,399.00
478,"
梦洁旗舰店
",68笔,梦洁家纺MEE大红色婚庆床上用品 绣花大提花结婚四件套 福禄牡丹,749.00
274,"
梦洁旗舰店
",26笔,梦洁家纺美颂天丝四件套1.5/1.8m床上用品丝柔爽滑被套 米兰春天,939.00
3071,"
水漾家纺旗舰店
",35笔,全棉四件套纯棉1.8米床上用品1.5被套床笠2.0m床单纯色简约三件套,173.00
1430,"
水漾家纺旗舰店
",42笔,水漾全棉四件套纯色简约纯棉被套床单1.5m/1.8m米床笠式床上用品,169.00
217,"
LOVO家纺官方旗舰店
",254笔,lovo家纺罗莱生活出品斜纹被套床单床品全棉四件套件  包邮,399.00
10万,"
南极人维米专卖店
",100笔,南极人双面绒珊瑚绒床上四件套加厚保暖冬季法莱绒床单被套法兰绒,149.00
446,"
南极人维米专卖店
",31笔,南极人贡缎提花婚庆四件套结婚床品床单1.8m床上用品4件套1.5米,279.00
76,"
南极人家纺旗舰店
",20笔,南极人100支长绒棉素色四件套纯棉贡缎床单被套1.8/2.0m床上用品,699.00
173,"
南极人家纺旗舰店
",19笔,南极人全棉磨毛四件套加厚双人纯棉被套床单1.8/2.0m床上用品,299.00
102,"
水星家纺品牌专卖店
",13笔,水星家纺 大提花染色四件套 帕劳花园 提花套件床上用品清仓,659.00
946,"
水星家纺品牌专卖店
",15笔,水星家纺全棉印花四件套纯棉清新套件被套床单海洋生活床上用品,339.00
92,"
伊诗曼旗舰店
",14笔,伊诗曼家纺五星级酒店床上用品四件套被套床单床笠1.8m床纯棉床品,369.00
772,"
midohouse家居旗舰店
",52笔,美式床上四件套全棉60支田园风数码印花纯棉床单床笠贡缎床上用品,569.00
283,"
妮科家居旗舰店
",206笔,妮科五星级酒店床上用品白色宾馆四件套60支全棉贡缎提花被套床单,230.00
838,"
思辰家纺旗舰店
",99笔,婚庆四件套大红喜被床上用品1.8m红色刺绣新婚床单被套结婚四件套,980.00
12,"
卡米尔旗舰店
",76笔,欧式全棉蕾丝床裙式四件套公主风纯棉床罩4件套被套1.5/1.8米床品,280.00
80,"
LOVO家纺官方旗舰店
",27笔,lovo家纺罗莱生活出品全棉四件套床品纯棉被单双人套件1.8m床  1,399.00
2730,"
倍宁家纺旗舰店
",229笔,纯棉床罩床裙四件套床裙款加厚床上夹棉全棉床罩式1.8米2.0m床套,209.00
1.2万,"
playboy匠昕专卖店
",2063笔,花花公子纯棉四件套全棉1.8m床上用品双人简约床单被套1.5三件套,188.00
26,"
博洋家居官方旗舰店
",70笔,博洋家纺床上用品圆圈四件套1.5米双人床被罩春夏季床单被套,399.00
20,"
凤凰至尊家纺旗舰店
",52笔,婚庆四件套结婚床上用品大红色床单被套刺绣贡缎提花全棉纯棉套件,288.00
4685,"
尚喜堂旗舰店
",11笔,法兰绒四件套珊瑚绒床单被套1.8m床加厚保暖法莱绒床上用品2.0米,135.00
0,"
俞兆林家纺旗舰店
",66笔,俞兆林裸睡水洗棉四件套床单1.8m床上用品单双人学生宿舍三件被套,79.00
686,"
天猫超市
",266笔,迎馨家纺 纯棉四件套全棉床单被套高支床品1.5/1.8m床,169.00
52,"
北极绒雯月专卖店
",180笔,北极绒床上用品四件套全棉纯棉被套床单ins公主风1.5米三件套1.8m,148.00
1017,"
萱羽家纺旗舰店
",236笔,韩版纯色磨毛公主蕾丝床裙式四件套床罩式四件套花边床套多件套,164.70
66,"
盛怡家纺旗舰店
",147笔,夏天穿单被套四件套全棉纯棉特价夏季家纺清仓冰丝欧式气质简约男,139.00
2140,"
安逸家居专营店
",66笔,迪士尼冰雪奇缘儿童四件套 纯棉卡通床上用品被套床单三件套女孩,278.00
215,"
金柒家纺旗舰店
",1378笔,全棉水洗四件套纯棉被套1.5m/1.8米床宿舍床单三件套床笠床上用品,79.00
252,"
中傲家纺旗舰店
",273笔,ins全棉床单被套四件套纯棉裸睡单双人1.51.8m被罩床笠三件套夏季,168.00
124,"
爱诗妮家纺旗舰店
",285笔,纯棉四件套全棉床上用品床单被套单人三件套双人1.5米1.8m床简约,138.00
1456,"
小绵羊床品旗舰店
",29笔,小绵羊花卉四件套全棉春夏款1.8m田园1.5米被套双人裸睡床上用品,239.00
7.2万,"
晴美家纺旗舰店
",2506笔,纯棉四件套全棉床品1.8m床上用品宿舍被套床单三件套1.5米双人,109.00
2688,"
lehome旗舰店
",8笔,婚庆四件套大红刺绣被套新婚庆床品套件喜被床单结婚床上用品1.8m,679.00
9,"
storge思多奇旗舰店
",108笔,双面莫代尔四件套夏季空调房春夏床单床笠夏凉裸睡1.8m双人床品,298.00
248,"
菈微明集专卖店
",330笔,床上四件套全棉春夏纯棉1.8m床单1.5被子被单被套学生宿舍三件套,119.00
1502,"
莎瑞家居旗舰店
",756笔,莎瑞纯棉床笠款四件套欧式简约全棉韩版1.5/1.8米床1.2m儿童卡通,99.00
6517,"
雅恩旗舰店
",212笔,雅恩家纺 韩版婚庆床品全棉四件套纯棉床单被套田园公主床三件套,176.00
1238,"
恒源祥家纺官方旗舰店
",45笔,恒源祥家纺 贡缎提花婚庆四件套大红色婚庆床品被单被套四件套,758.00
161,"
kappa家居旗舰店
",347笔,Kappa/背靠背全棉水洗棉提花四件套纯棉色织床单1.5米1.8m床笠1.2,239.00
253,"
storge思多奇旗舰店
",192笔,纯棉四件套全棉菱形格欧式工艺款样板房五星级酒店简约2.0m双人床,349.00
1362,"
萱羽家纺旗舰店
",99笔,萱羽韩版蕾丝夹棉加厚床罩床裙式四件套4件套加棉花边被套床套,239.00
1639,"
淘宝心选
",292笔,【淘宝心选】尼特素色全棉针织床上四件套被套床笠纯棉春秋款,255.00
852,"
adream旗舰店
",62笔,A-Dream/一梦居欧美简约贡缎全棉四件套 纯色绣花多件套 床上用品,598.00
371,"
小米官方旗舰店
",635笔,小米官方旗舰店 8H全棉纯棉四件套被罩被套水洗棉床上用品套件,349.00
533,"
卡丝迪尔家纺旗舰店
",126笔,简约四件套全棉纯棉1.8m床单被罩被单北欧单人床上用品三件套1.5,146.00
37,"
roka乐宅美家旗舰店
",63笔,婚庆四件套大红贡缎刺绣龙凤全棉结婚新婚婚礼婚床婚房六八十件套,798.00
179,"
天猫超市
",104笔,【日用百货】百富帝水洗棉四件套全棉套件适用1.5/1.8m床单多件套,299.00
903,"
恒源祥家纺官方旗舰店
",30笔,恒源祥四件套纯棉夏季家纺四件套春秋全棉被套床上用品四件套,322.00
40,"
tucano夜寐专卖店
",437笔,ins网红水洗棉四件套床单被套1.8m床上用品单人床学生宿舍三件套,99.00
2132,"
美珈华庭家纺旗舰店
",1545笔,纯棉四件套全棉简约ab面斜纹床单笠被套双人1.8m床上用品特价清仓,169.00
169,"
吚呓喏旗舰店
",286笔,纯棉四件套 全棉床品1.5米1.8m双人床上用品单人宿舍被套床单床笠,118.00
2763,"
杉杉家纺旗舰店
",2188笔,全棉四件套A面水洗棉B面全棉套件纯棉1.5/1.8m床纯色宿舍单双人,209.00
240,"
美而扬旗舰店
",311笔,北欧简约纯棉四件套全棉床品1.8床上少女心被套粉色1.5床单三件套,169.00
67,"
尚喜堂旗舰店
",14笔,尚喜堂 60支高端贡缎长绒棉简约纯色纯棉床上四件套全棉床单被套,339.00
876,"
金樽兔旗舰店
",155笔,高端婚庆大红四件套结婚新婚床上用品60支贡缎刺绣被套六十多件套,699.00
